Año;Autoridad Portuaria;Operacion;Transito;Graneles líquidos;Graneles sólidos;Mercancía general convencional;Mercancía general en contenedor;Mercancía general;Pesca;Avituallamiento;Tráfico interior;TRÁFICO TOTAL;;;
2014;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2014;Tarragona;Desembarque;Incluido tránsito;14.527.796;7.831.462;735.827;743.004;1.478.831;4.887;0;21.974;23.864.950;;;
2014;Tarragona;Embarque;Incluido tránsito;4.859.317;1.876.553;330.791;867.209;1.198.000;0;60.753;22.000;8.016.623;;;
2014;Tarragona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2014;Valencia;Desembarque;Incluido tránsito;3.682.792;1.603.370;3.901.167;21.686.212;25.587.379;2.507;0;0;30.876.048;;;
2014;Valencia;Embarque;Incluido tránsito;1.537.906;1.076.822;5.522.465;27.617.929;33.140.394;0;388.600;0;36.143.722;;;
2014;Valencia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2014;Vigo;Desembarque;Incluido tránsito;63.811;299.331;390.806;1.156.276;1.547.082;79.979;0;0;1.990.203;;;
2014;Vigo;Embarque;Incluido tránsito;787;0;640.269;1.246.219;1.886.488;0;209.340;580;2.097.195;;;
2014;Vigo;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2014;Vilagarcía;Desembarque;Incluido tránsito;104.056;308.698;112.686;63.613;176.299;0;0;0;589.053;;;
2014;Vilagarcía;Embarque;Incluido tránsito;21.789;14.349;135.805;222.281;358.086;0;5.805;0;400.029;;;
2014;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;A Coruña;Desembarque;Incluido tránsito;5.818.429;4.117.347;440.414;213;440.627;43.739;0;0;10.420.142;;;
2015;A Coruña;Desembarque;Solo tránsito;0;2.500;0;0;0;0;0;0;2.500;;;
2015;A Coruña;Embarque;Incluido tránsito;2.095.159;791.670;497.592;92;497.684;0;73.466;271.203;3.729.182;;;
2015;A Coruña;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;A Coruña;Transbordo;Incluido tránsito;0;3.321;0;0;0;0;0;0;3.321;;;
2015;Alicante;Desembarque;Incluido tránsito;56.821;276.307;102.153;293.732;395.885;227;0;0;729.240;;;
2015;Alicante;Desembarque;Solo tránsito;0;0;0;2.762;2.762;0;0;0;2.762;;;
2015;Alicante;Embarque;Incluido tránsito;0;967.702;200.687;689.474;890.161;0;29.832;14;1.887.709;;;
2015;Alicante;Embarque;Solo tránsito;0;0;0;2.763;2.763;0;0;0;2.763;;;
2015;Alicante;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Almería;Desembarque;Incluido tránsito;7.923;3.588.341;187.773;26.995;214.768;2.717;0;0;3.813.749;;;
2015;Almería;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Almería;Embarque;Incluido tránsito;15.003;2.174.472;355.426;34.611;390.037;0;71.750;0;2.651.262;;;
2015;Almería;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Almería;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Avilés;Desembarque;Incluido tránsito;348.966;2.208.114;204.460;0;204.460;16.673;0;0;2.778.213;;;
2015;Avilés;Desembarque;Solo tránsito;1.903;5.695;0;0;0;0;0;0;7.598;;;
2015;Avilés;Embarque;Incluido tránsito;281.885;1.052.048;1.013.380;0;1.013.380;0;48.094;0;2.395.407;;;
2015;Avilés;Embarque;Solo tránsito;0;11.230;0;0;0;0;0;0;11.230;;;
2015;Avilés;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Bahía de Algeciras;Desembarque;Incluido tránsito;18.042.961;2.120.005;3.329.729;27.213.836;30.543.565;1.102;0;3.040;50.710.673;;;
2015;Bahía de Algeciras;Desembarque;Solo tránsito;4.848.523;45.149;314.102;25.819.192;26.133.294;0;0;0;31.026.966;;;
2015;Bahía de Algeciras;Embarque;Incluido tránsito;9.301.083;10.515;3.668.766;28.262.665;31.931.431;0;3.340.394;2.930.121;47.513.544;;;
2015;Bahía de Algeciras;Embarque;Solo tránsito;4.648.893;6.556;499.170;25.746.519;26.245.689;0;0;0;30.901.138;;;
2015;Bahía de Algeciras;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Bahía de Cádiz;Desembarque;Incluido tránsito;126.789;1.074.165;333.455;183.041;516.496;12.926;0;0;1.730.376;;;
2015;Bahía de Cádiz;Desembarque;Solo tránsito;122.432;56.094;9.276;0;9.276;0;0;0;187.802;;;
2015;Bahía de Cádiz;Embarque;Incluido tránsito;168.477;543.900;358.825;437.492;796.317;0;149.547;0;1.658.241;;;
2015;Bahía de Cádiz;Embarque;Solo tránsito;108.095;56.094;8.312;0;8.312;0;0;0;172.501;;;
2015;Bahía de Cádiz;Transbordo;Incluido tránsito;958;5.631;15.372;0;15.372;0;0;0;21.961;;;
2015;Baleares;Desembarque;Incluido tránsito;1.524.754;1.070.056;6.444.865;502.974;6.947.839;3.058;0;0;9.545.707;;;
2015;Baleares;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Baleares;Embarque;Incluido tránsito;0;145.680;3.488.850;140.338;3.629.188;0;205.456;0;3.980.324;;;
2015;Baleares;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Barcelona;Desembarque;Incluido tránsito;9.184.168;2.339.086;4.195.657;7.661.144;11.856.801;3.378;0;0;23.383.433;;;
2015;Barcelona;Desembarque;Solo tránsito;2.159.356;0;149.625;1.547.679;1.697.304;0;0;0;3.856.660;;;
2015;Barcelona;Embarque;Incluido tránsito;2.871.154;2.087.001;6.527.085;11.055.960;17.583.045;0;1.125.112;0;23.666.312;;;
2015;Barcelona;Embarque;Solo tránsito;2.187.645;0;165.190;1.465.956;1.631.146;0;0;0;3.818.791;;;
2015;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Bilbao;Desembarque;Incluido tránsito;13.179.419;2.746.347;2.082.579;2.455.908;4.538.487;0;0;179.508;20.643.761;;;
2015;Bilbao;Desembarque;Solo tránsito;0;0;162;15.482;15.644;0;0;0;15.644;;;
2015;Bilbao;Embarque;Incluido tránsito;5.020.389;1.781.873;1.126.609;4.006.701;5.133.310;0;115.903;179.508;12.230.983;;;
2015;Bilbao;Embarque;Solo tránsito;0;0;453;13.903;14.356;0;0;0;14.356;;;
2015;Bilbao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Cartagena;Desembarque;Incluido tránsito;19.149.200;3.790.630;102.912;460.297;563.209;598;0;0;23.503.637;;;
2015;Cartagena;Desembarque;Solo tránsito;0;5.021;0;5.300;5.300;0;0;0;10.321;;;
2015;Cartagena;Embarque;Incluido tránsito;6.471.889;1.763.563;73.008;646.613;719.621;0;90.932;0;9.046.005;;;
2015;Cartagena;Embarque;Solo tránsito;0;151.569;0;5.300;5.300;0;0;0;156.869;;;
2015;Cartagena;Transbordo;Incluido tránsito;120.018;0;0;728;728;0;0;0;120.746;;;
2015;Castellón;Desembarque;Incluido tránsito;6.041.306;3.582.632;67.221;370.175;437.396;4.138;0;0;10.065.472;;;
2015;Castellón;Desembarque;Solo tránsito;0;0;36;54.483;54.519;0;0;0;54.519;;;
2015;Castellón;Embarque;Incluido tránsito;2.612.872;1.054.278;232.838;2.483.449;2.716.287;0;25.282;0;6.408.719;;;
2015;Castellón;Embarque;Solo tránsito;0;0;0;53.770;53.770;0;0;0;53.770;;;
2015;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Ceuta;Desembarque;Incluido tránsito;543.509;25.625;582.138;51.653;633.791;48;0;0;1.202.973;;;
2015;Ceuta;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Ceuta;Embarque;Incluido tránsito;83.294;0;297.245;65.816;363.061;0;460.680;0;907.035;;;
2015;Ceuta;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Ceuta;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Ferrol-San Cibrao;Desembarque;Incluido tránsito;1.807.246;8.579.143;77.119;3.100;80.219;268;0;0;10.466.876;;;
2015;Ferrol-San Cibrao;Desembarque;Solo tránsito;0;0;1.796;6;1.802;0;0;0;1.802;;;
2015;Ferrol-San Cibrao;Embarque;Incluido tránsito;383.909;1.260.737;642.511;2.436;644.947;0;17.423;0;2.307.016;;;
2015;Ferrol-San Cibrao;Embarque;Solo tránsito;0;0;1.778;24;1.802;0;0;0;1.802;;;
2015;Ferrol-San Cibrao;Transbordo;Incluido tránsito;3.325;0;0;0;0;0;0;0;3.325;;;
2015;Gijón;Desembarque;Incluido tránsito;892.967;16.352.181;97.734;316.050;413.784;6.781;0;0;17.665.713;;;
2015;Gijón;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Gijón;Embarque;Incluido tránsito;21.553;2.553.102;472.841;472.159;945.000;0;92.420;83;3.612.158;;;
2015;Gijón;Embarque;Solo tránsito;0;282.589;0;20;20;0;0;0;282.609;;;
2015;Gijón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Huelva;Desembarque;Incluido tránsito;13.890.968;3.274.443;63.382;13.738;77.120;2.294;0;10.664;17.255.489;;;
2015;Huelva;Desembarque;Solo tránsito;625.803;104.501;15.224;0;15.224;0;0;0;745.528;;;
2015;Huelva;Embarque;Incluido tránsito;7.707.709;1.862.907;311.458;91.446;402.904;0;140.844;5.582;10.119.946;;;
2015;Huelva;Embarque;Solo tránsito;749.849;69.495;9;0;9;0;0;0;819.353;;;
2015;Huelva;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Las Palmas;Desembarque;Incluido tránsito;5.257.326;433.208;1.803.507;5.946.385;7.749.892;1.784;0;0;13.442.210;;;
2015;Las Palmas;Desembarque;Solo tránsito;1.184.100;0;140.298;3.422.738;3.563.036;0;0;0;4.747.136;;;
2015;Las Palmas;Embarque;Incluido tránsito;1.128.644;50.702;1.974.277;4.387.312;6.361.589;0;2.596.612;0;10.137.547;;;
2015;Las Palmas;Embarque;Solo tránsito;704.560;7.934;120.478;3.376.590;3.497.068;0;0;0;4.209.562;;;
2015;Las Palmas;Transbordo;Incluido tránsito;0;0;71;0;71;0;0;0;71;;;
2015;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;0;968.537;285.424;217.261;502.685;1.796;0;0;1.473.018;;;
2015;Marín y Ría de Pontevedra;Desembarque;Solo tránsito;0;0;3;8.610;8.613;0;0;0;8.613;;;
2015;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;26;30.280;475.150;137.405;612.555;0;26.160;0;669.021;;;
2015;Marín y Ría de Pontevedra;Embarque;Solo tránsito;0;0;0;9.141;9.141;0;0;0;9.141;;;
2015;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Melilla;Desembarque;Incluido tránsito;70.147;3.425;504.827;219.171;723.998;0;0;0;797.570;;;
2015;Melilla;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Melilla;Embarque;Incluido tránsito;0;0;171.761;39.370;211.131;0;22.830;0;233.961;;;
2015;Melilla;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Motril;Desembarque;Incluido tránsito;1.162.031;170.475;153.973;356;154.329;1.325;0;0;1.488.160;;;
2015;Motril;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Motril;Embarque;Incluido tránsito;0;281.883;186.890;68;186.958;0;30.414;0;499.255;;;
2015;Motril;Embarque;Solo tránsito;0;0;5;0;5;0;0;0;5;;;
2015;Motril;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Málaga;Desembarque;Incluido tránsito;68.250;475.075;144.825;133.788;278.613;619;0;0;822.557;;;
2015;Málaga;Desembarque;Solo tránsito;7.185;0;0;11.631;11.631;0;0;0;18.816;;;
2015;Málaga;Embarque;Incluido tránsito;37.468;895.019;296.308;218.790;515.098;0;65.213;0;1.512.798;;;
2015;Málaga;Embarque;Solo tránsito;0;0;0;4.765;4.765;0;0;0;4.765;;;
2015;Málaga;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Pasaia;Desembarque;Incluido tránsito;0;1.565.632;725.665;24.837;750.502;23.216;0;0;2.339.350;;;
2015;Pasaia;Desembarque;Solo tránsito;0;0;4.045;0;4.045;0;0;0;4.045;;;
2015;Pasaia;Embarque;Incluido tránsito;0;128.660;1.280.105;13.637;1.293.742;0;31.634;0;1.454.036;;;
2015;Pasaia;Embarque;Solo tránsito;0;0;3.997;0;3.997;0;0;0;3.997;;;
2015;Pasaia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;3.969.801;382.321;1.611.728;1.885.353;3.497.081;5.469;0;0;7.854.672;;;
2015;Santa Cruz de Tenerife;Desembarque;Solo tránsito;0;0;1.546;13.727;15.273;0;0;0;15.273;;;
2015;Santa Cruz de Tenerife;Embarque;Incluido tránsito;1.762.885;24.428;1.661.170;743.261;2.404.431;0;569.417;2.157;4.763.318;;;
2015;Santa Cruz de Tenerife;Embarque;Solo tránsito;8;10;3.102;12.303;15.405;0;0;0;15.423;;;
2015;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Santander;Desembarque;Incluido tránsito;163.456;2.537.731;656.578;5.465;662.043;4.215;0;0;3.367.445;;;
2015;Santander;Desembarque;Solo tránsito;0;0;4.156;191;4.347;0;0;0;4.347;;;
2015;Santander;Embarque;Incluido tránsito;107.470;980.847;1.095.036;13.237;1.108.273;0;77.265;0;2.273.855;;;
2015;Santander;Embarque;Solo tránsito;0;0;1.548;8;1.556;0;0;0;1.556;;;
2015;Santander;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Sevilla;Desembarque;Incluido tránsito;229.132;1.632.786;273.610;351.638;625.248;0;0;0;2.487.166;;;
2015;Sevilla;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Sevilla;Embarque;Incluido tránsito;45.233;440.904;785.084;898.675;1.683.759;0;32.042;0;2.201.938;;;
2015;Sevilla;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Tarragona;Desembarque;Incluido tránsito;16.461.164;6.781.245;915.109;451.160;1.366.269;4.005;0;12.710;24.625.393;;;
2015;Tarragona;Desembarque;Solo tránsito;1.402.984;932.790;20.590;156.784;177.374;0;0;0;2.513.148;;;
2015;Tarragona;Embarque;Incluido tránsito;5.845.139;1.609.784;385.936;485.232;871.168;0;70.417;12.690;8.409.198;;;
2015;Tarragona;Embarque;Solo tránsito;1.256.252;1.182.570;22.452;151.095;173.547;0;0;0;2.612.369;;;
2015;Tarragona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Valencia;Desembarque;Incluido tránsito;3.133.158;1.696.865;4.664.175;22.788.713;27.452.888;1.891;0;0;32.284.802;;;
2015;Valencia;Desembarque;Solo tránsito;5.228;0;66.522;15.970.890;16.037.412;0;0;0;16.042.640;;;
2015;Valencia;Embarque;Incluido tránsito;681.217;987.999;6.170.678;29.478.531;35.649.209;0;480.750;0;37.799.175;;;
2015;Valencia;Embarque;Solo tránsito;0;0;65.399;15.976.511;16.041.910;0;0;0;16.041.910;;;
2015;Valencia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Vigo;Desembarque;Incluido tránsito;59.197;287.939;416.850;1.243.573;1.660.423;77.863;0;0;2.085.422;;;
2015;Vigo;Desembarque;Solo tránsito;0;0;53.649;50.261;103.910;0;0;0;103.910;;;
2015;Vigo;Embarque;Incluido tránsito;383;0;632.261;1.387.259;2.019.520;0;187.771;0;2.207.674;;;
2015;Vigo;Embarque;Solo tránsito;0;0;52.702;48.756;101.458;0;0;0;101.458;;;
2015;Vigo;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2015;Vilagarcía;Desembarque;Incluido tránsito;94.857;396.276;123.272;60.928;184.200;0;0;0;675.333;;;
2015;Vilagarcía;Desembarque;Solo tránsito;0;0;0;38;38;0;0;0;38;;;
2015;Vilagarcía;Embarque;Incluido tránsito;0;7.164;138.664;203.745;342.409;0;4.810;0;354.383;;;
2015;Vilagarcía;Embarque;Solo tránsito;0;0;0;161;161;0;0;0;161;;;
2015;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;A Coruña;Desembarque;Incluido tránsito;5.787.110;3.586.138;527.532;120;527.652;43.690;0;0;9.944.590;;;
2016;A Coruña;Desembarque;Solo tránsito;0;7.521;0;0;0;0;0;0;7.521;;;
2016;A Coruña;Embarque;Incluido tránsito;2.382.512;758.963;484.278;445;484.723;0;71.418;277.590;3.975.206;;;
2016;A Coruña;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2016;A Coruña;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Alicante;Desembarque;Incluido tránsito;36.889;246.602;108.686;387.054;495.740;254;0;0;779.485;;;
2016;Alicante;Desembarque;Solo tránsito;0;0;11;30.160;30.171;0;0;0;30.171;;;
2016;Alicante;Embarque;Incluido tránsito;6.447;1.657.853;162.469;836.579;999.048;0;28.728;0;2.692.076;;;
2016;Alicante;Embarque;Solo tránsito;0;0;0;30.607;30.607;0;0;0;30.607;;;
2016;Alicante;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Almería;Desembarque;Incluido tránsito;0;2.336.943;279.929;15.648;295.577;1.945;0;0;2.634.465;;;
2016;Almería;Desembarque;Solo tránsito;0;0;56;259;315;0;0;0;315;;;
2016;Almería;Embarque;Incluido tránsito;28.465;2.358.224;340.245;26.967;367.212;0;75.340;0;2.829.241;;;
2016;Almería;Embarque;Solo tránsito;0;0;64;291;355;0;0;0;355;;;
2016;Almería;Transbordo;Incluido tránsito;0;0;3.602;0;3.602;0;0;0;3.602;;;
2016;Avilés;Desembarque;Incluido tránsito;288.808;2.140.403;492.598;0;492.598;12.557;0;0;2.934.366;;;
2016;Avilés;Desembarque;Solo tránsito;0;5.673;0;0;0;0;0;0;5.673;;;
2016;Avilés;Embarque;Incluido tránsito;336.367;780.497;870.458;2;870.460;0;49.777;0;2.037.101;;;
2016;Avilés;Embarque;Solo tránsito;0;51.542;4.031;0;4.031;0;0;0;55.573;;;
2016;Avilés;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Bahía de Algeciras;Desembarque;Incluido tránsito;17.923.939;1.651.645;3.699.199;29.497.461;33.196.660;868;0;228.966;53.002.078;;;
2016;Bahía de Algeciras;Desembarque;Solo tránsito;5.075.567;110.613;376.432;27.871.235;28.247.667;0;0;0;33.433.847;;;
2016;Bahía de Algeciras;Embarque;Incluido tránsito;9.385.919;127.195;3.895.173;30.681.129;34.576.302;0;3.301.452;2.783.999;50.174.867;;;
2016;Bahía de Algeciras;Embarque;Solo tránsito;5.127.736;9.867;498.891;27.695.592;28.194.483;0;0;0;33.332.086;;;
2016;Bahía de Algeciras;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Bahía de Cádiz;Desembarque;Incluido tránsito;160.293;1.095.745;392.557;172.272;564.829;17.333;0;0;1.838.200;;;
2016;Bahía de Cádiz;Desembarque;Solo tránsito;165.659;51.434;9.909;723;10.632;0;0;0;227.725;;;
2016;Bahía de Cádiz;Embarque;Incluido tránsito;244.545;661.415;344.006;409.465;753.471;0;145.060;0;1.804.491;;;
2016;Bahía de Cádiz;Embarque;Solo tránsito;154.388;51.381;19.383;743;20.126;0;0;0;225.895;;;
2016;Bahía de Cádiz;Transbordo;Incluido tránsito;0;6.356;11.000;0;11.000;0;0;0;17.356;;;
2016;Baleares;Desembarque;Incluido tránsito;1.541.653;1.300.845;6.849.003;659.792;7.508.795;2.990;0;0;10.354.283;;;
2016;Baleares;Desembarque;Solo tránsito;3.172;0;290;51;341;0;0;0;3.513;;;
2016;Baleares;Embarque;Incluido tránsito;0;250.054;3.887.565;187.292;4.074.857;0;247.546;0;4.572.457;;;
2016;Baleares;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Barcelona;Desembarque;Incluido tránsito;8.791.804;2.206.105;4.308.464;8.842.131;13.150.595;3.314;0;0;24.151.818;;;
2016;Barcelona;Desembarque;Solo tránsito;1.653.500;0;136.530;2.214.529;2.351.059;0;0;0;4.004.559;;;
2016;Barcelona;Embarque;Incluido tránsito;2.624.012;2.224.693;6.428.576;12.087.178;18.515.754;0;1.136.725;0;24.501.184;;;
2016;Barcelona;Embarque;Solo tránsito;2.129.417;0;162.282;2.154.323;2.316.605;0;0;0;4.446.022;;;
2016;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Bilbao;Desembarque;Incluido tránsito;13.232.859;1.960.650;2.131.684;2.440.948;4.572.632;0;0;4.562;19.770.703;;;
2016;Bilbao;Desembarque;Solo tránsito;7.000;0;5.620;50.065;55.685;0;0;0;62.685;;;
2016;Bilbao;Embarque;Incluido tránsito;4.854.344;2.401.413;994.835;3.932.011;4.926.846;0;109.404;4.562;12.296.569;;;
2016;Bilbao;Embarque;Solo tránsito;7.000;0;4.772;23.494;28.266;0;0;0;35.266;;;
2016;Bilbao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Cartagena;Desembarque;Incluido tránsito;18.728.493;3.588.269;116.037;517.701;633.738;510;0;0;22.951.010;;;
2016;Cartagena;Desembarque;Solo tránsito;0;0;0;1.910;1.910;0;0;0;1.910;;;
2016;Cartagena;Embarque;Incluido tránsito;6.297.176;1.716.548;106.938;653.461;760.399;0;155.393;3.160;8.932.676;;;
2016;Cartagena;Embarque;Solo tránsito;0;0;0;1.910;1.910;0;0;0;1.910;;;
2016;Cartagena;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Castellón;Desembarque;Incluido tránsito;5.783.223;4.200.915;73.511;524.655;598.166;4.731;0;0;10.587.035;;;
2016;Castellón;Desembarque;Solo tránsito;0;22.066;1.446;208.846;210.292;0;0;0;232.358;;;
2016;Castellón;Embarque;Incluido tránsito;2.571.304;998.067;189.956;2.701.040;2.890.996;0;29.178;0;6.489.545;;;
2016;Castellón;Embarque;Solo tránsito;0;13.299;4.683;194.958;199.641;0;0;0;212.940;;;
2016;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Ceuta;Desembarque;Incluido tránsito;738.047;22.249;584.221;82.648;666.869;34;0;0;1.427.199;;;
2016;Ceuta;Desembarque;Solo tránsito;30.576;0;0;0;0;0;0;0;30.576;;;
2016;Ceuta;Embarque;Incluido tránsito;138.065;0;294.055;75.306;369.361;0;544.156;0;1.051.582;;;
2016;Ceuta;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Ceuta;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Ferrol-San Cibrao;Desembarque;Incluido tránsito;1.764.081;8.207.351;75.695;5.055;80.750;267;0;0;10.052.449;;;
2016;Ferrol-San Cibrao;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Ferrol-San Cibrao;Embarque;Incluido tránsito;576.469;1.198.687;668.107;6.343;674.450;0;12.095;173;2.461.874;;;
2016;Ferrol-San Cibrao;Embarque;Solo tránsito;0;0;0;315;315;0;0;0;315;;;
2016;Ferrol-San Cibrao;Transbordo;Incluido tránsito;4.498;0;0;0;0;0;0;0;4.498;;;
2016;Gijón;Desembarque;Incluido tránsito;811.946;13.309.209;132.328;315.514;447.842;8.284;0;0;14.577.281;;;
2016;Gijón;Desembarque;Solo tránsito;0;0;0;410;410;0;0;0;410;;;
2016;Gijón;Embarque;Incluido tránsito;2.951;2.714.437;548.672;505.470;1.054.142;0;58.383;139;3.830.052;;;
2016;Gijón;Embarque;Solo tránsito;0;185.860;2.821;400;3.221;0;0;0;189.081;;;
2016;Gijón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Huelva;Desembarque;Incluido tránsito;15.419.374;3.238.999;46.249;28.262;74.511;2.032;0;15.525;18.750.441;;;
2016;Huelva;Desembarque;Solo tránsito;981.331;200.001;5.526;1.542;7.068;0;0;0;1.188.400;;;
2016;Huelva;Embarque;Incluido tránsito;8.716.688;2.520.385;258.661;152.611;411.272;0;142.844;15.542;11.806.731;;;
2016;Huelva;Embarque;Solo tránsito;1.033.206;166.232;316;50.132;50.448;0;0;0;1.249.886;;;
2016;Huelva;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Las Palmas;Desembarque;Incluido tránsito;5.076.176;486.229;1.892.887;5.558.796;7.451.683;1.841;0;0;13.015.929;;;
2016;Las Palmas;Desembarque;Solo tránsito;1.025.496;0;232.827;2.776.803;3.009.630;0;0;0;4.035.126;;;
2016;Las Palmas;Embarque;Incluido tránsito;1.043.674;47.884;2.147.758;3.939.119;6.086.877;0;2.607.283;0;9.785.718;;;
2016;Las Palmas;Embarque;Solo tránsito;537.472;14.913;183.617;2.754.524;2.938.141;0;0;0;3.490.526;;;
2016;Las Palmas;Transbordo;Incluido tránsito;0;0;98;0;98;0;0;0;98;;;
2016;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;4;1.047.281;230.272;320.839;551.111;2.046;0;0;1.600.442;;;
2016;Marín y Ría de Pontevedra;Desembarque;Solo tránsito;0;0;5;26.540;26.545;0;0;0;26.545;;;
2016;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;0;428.391;294.947;723.338;0;24.362;0;747.700;;;
2016;Marín y Ría de Pontevedra;Embarque;Solo tránsito;0;0;0;20.128;20.128;0;0;0;20.128;;;
2016;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Melilla;Desembarque;Incluido tránsito;76.587;5.825;553.173;267.951;821.124;0;0;0;903.536;;;
2016;Melilla;Desembarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Melilla;Embarque;Incluido tránsito;0;0;195.372;42.973;238.345;0;21.105;0;259.450;;;
2016;Melilla;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Motril;Desembarque;Incluido tránsito;1.196.047;210.700;220.846;3.063;223.909;963;0;0;1.631.619;;;
2016;Motril;Desembarque;Solo tránsito;0;0;0;108;108;0;0;0;108;;;
2016;Motril;Embarque;Incluido tránsito;960;240.449;261.176;19.843;281.019;0;37.103;0;559.531;;;
2016;Motril;Embarque;Solo tránsito;0;0;0;0;0;0;0;0;0;;;
2016;Motril;Transbordo;Incluido tránsito;0;0;141;0;141;0;0;0;141;;;
2016;Málaga;Desembarque;Incluido tránsito;104.454;714.821;157.238;200.849;358.087;639;0;0;1.178.001;;;
2016;Málaga;Desembarque;Solo tránsito;2.841;0;0;100.199;100.199;0;0;0;103.040;;;
