url,titulo,precio_contado,precio_financiado,año,kilometros,caballos,tipo_cambio,combustible,traccion,velocidad_maxima,largo,ancho,alto,peso,deposito
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-qashqai-qashqai-1-3-dig-t-mhev-12v-n-connecta-4x2-103kw-140-suv-y-4x4-manual-2024-126834,"Nissan Qashqai
        1.3 DIG-T mHEV 12V N-Connecta 4x2",22490,20490.0,2023,64.604 km,140 CV,Manual,Mild hybrid,Delantera,196km/h,"4,43m","1,85m","1,63m",1.330kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-lexus-ux-ux-250h-business-navigation-2wd-184-suv-y-4x4-automatico-2020-126768,"Lexus UX
        250h Business Navigation 2WD",21790,20790.0,2020,82.852 km,184 CV,Automático,Híbrido,Delantera,177km/h,"4,50m","1,84m","1,54m",1.615kg,43l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-tiguan-tiguan-1-4-act-tsi-advance-dsg-110kw-150-suv-y-4x4-automatico-2017-127008,"Volkswagen Tiguan
        1.4 ACT TSI Advance DSG",18790,17890.0,2017,91.138 km,150 CV,Automático,Gasolina,Delantera,200km/h,"4,49m","1,84m","1,63m",1.490kg,58l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-megane-megane-1-2-tce-energy-zen-97kw-130-compacto-manual-2018-127016,"Renault Mégane
        1.2 TCe Energy Zen",11990,11390.0,2018,93.626 km,130 CV,Manual,Gasolina,Delantera,197km/h,"4,36m","1,81m","1,44m",1.205kg,47l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-polo-polo-1-0-tsi-advance-70kw-95-compacto-manual-2019-127256,"Volkswagen Polo
        1.0 TSI Advance",11290,10790.0,2019,117.224 km,95 CV,Manual,Gasolina,Delantera,187km/h,"4,05m","1,75m","1,46m",1.145kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ford-fiesta-fiesta-1-0-ecoboost-mhev-st-line-125-125-compacto-manual-2023-127143,"Ford Fiesta
        1.0 EcoBoost MHEV ST Line 125",15490,14090.0,2023,41.635 km,125 CV,Manual,Mild hybrid,Delantera,200km/h,"4,07m","1,74m","1,48m",1.136kg,42l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volvo-xc40-xc40-t4-recharge-core-aut-211-suv-y-4x4-automatico-2022-125393,"Volvo XC40
        T4 Recharge Core Aut.",23490,21390.0,2022,114.283 km,211 CV,Automático,Híbrido enchufable,Delantera,180km/h,"4,44m","1,86m","1,65m",1.741kg,48l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-kangoo-kangoo-fg-1-5blue-dci-profesional-abrete-sesamo-70kw-95-furgoneta-manual-2022-125361,"Renault Kangoo
        Fg. 1.5Blue dCi Profesional Ábrete Sésamo",14790,13490.0,2022,71.260 km,95 CV,Manual,Diésel,Delantera,164km/h,"4,49m","1,92m","1,80m",1.444kg,54l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a3-a3-sportback-30tdi-s-line-116-compacto-manual-2021-126229,"Audi A3
        Sportback 30TDI S line",24490,22290.0,2021,72.204 km,116 CV,Manual,Diésel,Delantera,206km/h,"4,34m","1,82m","1,45m",1.420kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-juke-juke-1-6-hybrid-n-n-design-black-auto-143-suv-y-4x4-automatico-2024-126543,"Nissan Juke
        1.6 Hybrid N-N-Design Black Auto",22790,20690.0,2024,20.631 km,143 CV,Automático,Híbrido,Delantera,166km/h,"4,21m","1,83m","1,60m",,46l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-tiguan-tiguan-2-0tdi-life-dsg-110kw-150-suv-y-4x4-automatico-2022-126667,"Volkswagen Tiguan
        2.0TDI Life DSG",24490,22290.0,2022,118.986 km,150 CV,Automático,Diésel,Delantera,200km/h,"4,51m","1,84m","1,68m",1.640kg,58l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a1-a1-sportback-1-6tdi-attraction-116-compacto-manual-2017-126874,"Audi A1
        Sportback 1.6TDI Attraction",13690,12990.0,2017,95.876 km,116 CV,Manual,Diésel,Delantera,200km/h,"3,97m","1,75m","1,42m",1.250kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-rifter-n1-rifter-1-5bluehdi-s-and-s-active-pack-business-standard-100-100-furgoneta-manual-2023-126925,"Peugeot Rifter N1
        1.5BlueHDI S&S Active Pack Business Standard 100",17490,15890.0,2023,64.957 km,100 CV,Manual,Diésel,Delantera,165km/h,"4,40m","1,85m","1,88m",1.486kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-toyota-proace-city-proace-city-van-media-1-5d-gx-100-100-furgoneta-manual-2022-126479,"Toyota Proace City
        Van Media 1.5D GX 100",12990,11790.0,2022,99.797 km,100 CV,Manual,Diésel,Delantera,172km/h,"4,40m","1,85m","1,80m",1.422kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-508-508-1-2-puretech-s-and-s-active-pack-eat8-130-130-compacto-automatico-2022-127343,"Peugeot 508
        1.2 PureTech S&S Active Pack EAT8 130",15990,14590.0,2022,44.480 km,130 CV,Automático,Gasolina,Delantera,213km/h,"4,75m","1,86m","1,41m",1.400kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-alfa-romeo-tonale-tonale-1-5-mhev-sprint-fwd-130-suv-y-4x4-automatico-2024-126760,"Alfa Romeo Tonale
        1.5 MHEV Sprint FWD",23990,21790.0,2024,22.332 km,130 CV,Automático,Mild hybrid,Delantera,195km/h,"4,53m","1,84m","1,60m",1.525kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-seat-ibiza-ibiza-st-1-6tdi-cr-style-105-105-familiar-manual-2014-126153,"SEAT Ibiza
        ST 1.6TDI CR Style 105",7990,7590.0,2014,138.446 km,105 CV,Manual,Diésel,Delantera,188km/h,"4,24m","1,69m","1,45m",1.225kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-1-118ia-140-compacto-automatico-2019-125701,"BMW Serie 1
        118iA",19490,18590.0,2019,147.128 km,140 CV,Automático,Gasolina,Delantera,213km/h,"4,32m","1,80m","1,43m",1.320kg,42l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-jumpy-jumpy-fg-bluehdi-talla-m-s-and-s-control-120-118-furgoneta-manual-2021-126338,"Citroen Jumpy
        Fg. BlueHDI Talla M S&S Control 120",17490,15890.0,2022,112.829 km,118 CV,Manual,Diésel,Delantera,160km/h,"4,96m","1,92m","1,90m",1.789kg,69l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-combo-n1-combo-life-1-5td-s-and-s-l-business-edition-plus-100-100-furgoneta-manual-2022-126336,"Opel Combo N1
        Life 1.5TD S&S L Business Edition Plus 100",16490,14990.0,2022,78.378 km,100 CV,Manual,Diésel,Delantera,175km/h,"4,40m","1,85m","1,80m",1.473kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-jaguar-e-pace-e-pace-2-0d-i4-s-163-163-suv-y-4x4-automatico-2022-126918,"Jaguar E-Pace
        2.0D I4 S 163",25990,23690.0,2022,41.411 km,163 CV,Automático,Diésel,Delantera,206km/h,"4,40m","1,98m","1,65m",1.809kg,65l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-e-tech-hibrido-techno-105kw-140-suv-y-4x4-automatico-2023-126917,"Renault Captur
        E-TECH Híbrido Techno",22490,20490.0,2023,22.709 km,145 CV,Automático,Híbrido,Delantera,170km/h,"4,23m","1,80m","1,58m",1.346kg,48l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-sportback-40-tdi-black-line-quattro-s-tronic-190-suv-y-4x4-automatico-2020-125855,"Audi Q3
        Sportback 40 TDI Black line quattro S tronic",31990,30490.0,2020,124.721 km,190 CV,Automático,Diésel,4x4,205km/h,"4,50m","1,84m","1,56m",1.655kg,58l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-seat-arona-arona-1-0-tsi-s-and-s-style-xm-110-110-suv-y-4x4-manual-2022-125523,"SEAT Arona
        1.0 TSI S&S Style XM 110",15490,14090.0,2022,54.918 km,110 CV,Manual,Gasolina,Delantera,190km/h,"4,15m","1,78m","1,55m",1.215kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-cactus-c4-cactus-1-2-puretech-s-and-s-feel-110-110-compacto-manual-2020-126886,"Citroen C4 Cactus
        1.2 PureTech S&S Feel 110",9890,8990.0,2020,95.734 km,110 CV,Manual,Gasolina,Delantera,196km/h,"4,17m","1,71m","1,48m",1.140kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-golf-golf-1-5-tsi-evo-bm-last-edition-96kw-130-compacto-manual-2019-126950,"Volkswagen Golf
        1.5 TSI Evo BM Last Edition",16290,15490.0,2019,90.386 km,130 CV,Manual,Gasolina,Delantera,210km/h,"4,26m","1,79m","1,49m",1.280kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-seat-leon-leon-st-1-5-tgi-gnc-s-and-s-xcellence-130-130-familiar-manual-2020-126201,"SEAT León
        ST 1.5 TGI GNC S&S Xcellence 130",11290,10290.0,2020,141.284 km,130 CV,Manual,Gnc,Delantera,206km/h,"4,55m","1,82m","1,45m",1.342kg,
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-jeep-compass-compass-1-6-mjt-limited-fwd-130-suv-y-4x4-manual-2021-126595,"Jeep Compass
        1.6 Mjt Limited FWD",20990,19090.0,2021,57.934 km,130 CV,Manual,Diésel,Delantera,187km/h,"4,39m","1,87m","1,62m",1.615kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-clase-a-a-250e-8g-dct-218-compacto-automatico-2022-126592,"Mercedes Clase A
        A 250e 8G-DCT",25990,23690.0,2022,95.916 km,218 CV,Automático,Híbrido enchufable,Delantera,235km/h,"4,42m","1,80m","1,45m",1.680kg,35l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x2-x2-sdrive-18d-150-suv-y-4x4-automatico-2021-126055,"BMW X2
        sDrive 18d",22990,20890.0,2021,75.634 km,150 CV,Automático,Diésel,Delantera,207km/h,"4,36m","1,82m","1,53m",1.510kg,51l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-ducato-ducato-fg-35-2-2mjt-l2-h2-easy-pro-140cv-140-furgoneta-manual-2023-125010,"Fiat Ducato
        Fg. 35 2.2Mjt L2 H2 Easy Pro",26790,24390.0,2023,31.105 km,140 CV,Manual,Diésel,Delantera,155km/h,"5,41m","2,05m","2,52m",1.925kg,90l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-skoda-kodiaq-kodiaq-2-0tdi-rs-4x4-dsg-176kw-240-suv-y-4x4-automatico-2020-126766,"Skoda Kodiaq
        2.0TDI RS 4x4 DSG",29390,27990.0,2020,102.468 km,240 CV,Automático,Diésel,4x4,210km/h,"4,70m","1,88m","1,68m",1.880kg,60l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-expert-expert-fg-long-1-5bluehdi-s-and-s-premium-100-100-furgoneta-manual-2022-125767,"Peugeot Expert
        Fg. Long 1.5BlueHDi S&S Premium 100",18990,17290.0,2022,69.327 km,100 CV,Manual,Diésel,Delantera,145km/h,"5,31m","1,92m","1,94m",1.770kg,70l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-zafira-zafira-tourer-2-0cdti-expression-130-130-monovolumen-manual-2014-126455,"Opel Zafira
        Tourer 2.0CDTi Expression 130",8390,7990.0,2014,128.359 km,130 CV,Manual,Diésel,Delantera,-km/h,"4,66m","1,88m","1,69m",1.658kg,58l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-astra-astra-1-2t-xht-s-s-gs-130-130-compacto-manual-2025-126749,"Opel Astra
        1.2T XHT S/S GS 130",17490,15890.0,2025,22.390 km,130 CV,Manual,Gasolina,Delantera,210km/h,"4,37m","1,86m","1,47m",,52l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-3008-suv-3008-1-5bluehdi-allure-pack-s-and-s-eat8-130-130-suv-y-4x4-automatico-2023-126910,"Peugeot 3008 SUV
        1.5BlueHDi Allure Pack S&S EAT8 130",19990,18190.0,2023,72.889 km,130 CV,Automático,Diésel,Delantera,189km/h,"4,45m","1,84m","1,62m",,53l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-skoda-scala-scala-1-0-tsi-selection-85kw-116-familiar-manual-2023-126601,"Skoda Scala
        1.0 TSI Selection",14490,13190.0,2023,97.608 km,116 CV,Manual,Gasolina,Delantera,201km/h,"4,36m","1,79m","1,47m",1.240kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-t-roc-t-roc-1-5-tsi-sport-150-suv-y-4x4-manual-2021-125880,"Volkswagen T-Roc
        1.5 TSI Sport",19890,18090.0,2021,73.743 km,150 CV,Manual,Gasolina,Delantera,205km/h,"4,23m","1,82m","1,57m",1.330kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-astra-astra-1-6cdti-excellence-110-110-compacto-manual-2015-126681,"Opel Astra
        1.6CDTi Excellence 110",8490,8090.0,2015,132.826 km,110 CV,Manual,Diésel,Delantera,195km/h,"4,37m","1,81m","1,49m",1.350kg,47l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-toyota-auris-auris-hybrid-140h-active-99-compacto-automatico-2016-126961,"Toyota Auris
        hybrid 140H Active",12990,12390.0,2016,125.092 km,136 CV,Automático,Híbrido,Delantera,180km/h,"4,33m","1,76m","1,48m",1.310kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ford-focus-focus-sb-1-5tdci-trend-plus-120-120-familiar-manual-2017-126039,"Ford Focus
        Sb. 1.5TDCi Trend+ 120",10490,9990.0,2017,73.751 km,120 CV,Manual,Diésel,Delantera,-km/h,"4,56m","1,82m","1,49m",1.293kg,53l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-land-rover-defender-defender-110-2-0-si4-phev-hse-awd-aut-404-404-suv-y-4x4-automatico-2021-126596,"Land Rover Defender
        110 2.0 Si4 PHEV HSE AWD Aut. 404",57490,54790.0,2021,112.704 km,404 CV,Automático,Híbrido enchufable,4x4,191km/h,"4,76m","2,00m","1,97m",2.600kg,90l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-clase-cla-cla-shooting-brake-250e-8g-dct-218-familiar-automatico-2023-126591,"Mercedes Clase CLA
        CLA Shooting Brake 250e 8G-DCT",32990,31390.0,2023,51.503 km,218 CV,Automático,Híbrido enchufable,Delantera,235km/h,"4,69m","1,83m","1,45m",1.750kg,35l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-lexus-lbx-lbx-cool-plus-136-suv-y-4x4-automatico-2025-122748,"Lexus LBX
        Cool+",32790,31190.0,2024,24.777 km,136 CV,Automático,Híbrido,Delantera,170km/h,"4,19m","1,83m","1,56m",1.280kg,36l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-passat-passat-2-0tdi-evo-110kw-150-berlina-manual-2021-126323,"Volkswagen Passat
        2.0TDI EVO",18990,17290.0,2021,68.737 km,150 CV,Manual,Diésel,Delantera,223km/h,"4,87m","1,83m","1,48m",1.525kg,90l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-c4-grand-picasso-1-2-pt-s-and-s-feel-eat6-130-130-monovolumen-automatico-2018-126518,"Citroen C4
        Grand Picasso 1.2 PT. S&S Feel EAT6 130",11990,11390.0,2018,55.768 km,130 CV,Automático,Gasolina,Delantera,206km/h,"4,60m","1,83m","1,64m",1.392kg,57l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-ceed-ceed-1-6-mhev-imt-eco-dynamics-drive-136-136-compacto-manual-2022-125622,"Kia Ceed
        1.6 MHEV iMT Eco-Dynamics Drive 136",16790,15290.0,2022,59.013 km,136 CV,Manual,Mild hybrid,Delantera,200km/h,"4,32m","1,80m","1,45m",1.418kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ford-ka-ka-plus-1-19-ti-vct-white-edition-85-compacto-manual-2018-126763,"Ford Ka
        + 1.19 Ti-VCT White Edition",9490,8990.0,2018,29.568 km,85 CV,Manual,Gasolina,Delantera,168km/h,"3,93m","1,70m","1,52m",1.055kg,42l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-nissan-micra-micra-ig-t-s-and-s-visia-plus-90-90-compacto-manual-2017-126252,"Nissan Micra
        IG-T S&S Visia+ 90",10190,9690.0,2017,31.294 km,90 CV,Manual,Gasolina,Delantera,175km/h,"4,00m","1,74m","1,46m",1.076kg,41l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-stonic-stonic-1-0-t-gdi-mhev-dct-drive-120-120-suv-y-4x4-automatico-2021-124631,"Kia Stonic
        1.0 T-GDi MHEV DCT Drive 120",15990,14590.0,2021,87.470 km,120 CV,Automático,Mild hybrid,Delantera,185km/h,"4,14m","1,76m","1,50m",1.185kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-toyota-rav4-rav4-2-5-hybrid-2wd-advance-218-suv-y-4x4-automatico-2022-125984,"Toyota Rav4
        2.5 hybrid 2WD Advance",32490,30890.0,2022,78.007 km,218 CV,Automático,Híbrido,Delantera,180km/h,"4,60m","1,86m","1,69m",1.645kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-2-218da-gran-coupe-150-coupe-automatico-2025-126462,"BMW Serie 2
        218dA Gran Coupé",32490,30890.0,2025,22.114 km,150 CV,Automático,Diésel,Delantera,226km/h,"4,55m","1,80m","1,45m",1.490kg,49l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-toyota-rav4-rav4-2-5-hybrid-2wd-style-218-suv-y-4x4-automatico-2020-125976,"Toyota Rav4
        2.5 hybrid 2WD Style",29990,27290.0,2020,118.754 km,218 CV,Automático,Híbrido,Delantera,180km/h,"4,60m","1,86m","1,69m",1.645kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-grandland-x-grandland-x-1-5cdti-s-and-s-selective-130-130-suv-y-4x4-manual-2020-126830,"Opel Grandland X
        1.5CDTi S&S Selective 130",11490,10490.0,2020,131.409 km,130 CV,Manual,Diésel,Delantera,189km/h,"4,48m","1,86m","1,61m",1.350kg,52l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-c4-picasso-1-2-puretech-s-and-s-seduction-130-monovolumen-manual-2015-126610,"Citroen C4
        Picasso 1.2 PureTech S&S Seduction",7990,7590.0,2015,142.229 km,130 CV,Manual,Gasolina,Delantera,201km/h,"4,43m","1,83m","1,61m",1.355kg,57l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-2008-2008-1-2-puretech-s-and-s-allure-100-100-suv-y-4x4-manual-2025-125184,"Peugeot 2008
        1.2 PureTech S&S Allure 100",16990,15490.0,2025,22.691 km,100 CV,Manual,Gasolina,Delantera,183km/h,"4,30m","1,82m","1,52m",1.200kg,44l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-c4-1-2-puretech-plus-s-and-s-130-aut-130-compacto-automatico-2025-126123,"Citroen C4
        1.2 PureTech Plus S&S 130 Aut.",17990,16390.0,2025,12.837 km,130 CV,Automático,Gasolina,Delantera,210km/h,"4,35m","1,83m","1,52m",1.322kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-clase-b-b-250e-8g-dct-218-monovolumen-automatico-2021-126345,"Mercedes Clase B
        B 250e 8G-DCT",23490,21390.0,2021,95.499 km,218 CV,Automático,Híbrido enchufable,Delantera,235km/h,"4,42m","1,80m","1,57m",1.725kg,35l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a3-a3-sportback-30-g-tron-design-s-tronic-96kw-131-compacto-automatico-2019-126814,"Audi A3
        Sportback 30 g-tron Design S tronic",17490,16690.0,2019,53.163 km,131 CV,Automático,Gnc,Delantera,211km/h,"4,31m","1,79m","1,43m",1.385kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a1-a1-sportback-35-tfsi-advanced-s-tronic-150-compacto-automatico-2019-124608,"Audi A1
        Sportback 35 TFSI Advanced S tronic",16790,15990.0,2019,107.557 km,150 CV,Automático,Gasolina,Delantera,222km/h,"4,03m","1,74m","1,43m",1.180kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-jumper-jumper-fg-2-2bluehdi-33-l2h2-s-and-s-120-120-furgoneta-manual-2022-124907,"Citroen Jumper
        Fg. 2.2BlueHDi 33 L2H2 S&S 120",20790,18890.0,2022,105.598 km,120 CV,Manual,Diésel,Delantera,155km/h,"5,41m","2,05m","2,52m",1.910kg,90l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-renault-captur-captur-1-5dci-energy-zen-edc-66kw-90-suv-y-4x4-manual-2019-125943,"Renault Captur
        1.5dCi Energy Zen EDC",13490,12790.0,2019,92.969 km,90 CV,Manual,Diésel,Delantera,170km/h,"4,12m","1,78m","1,57m",1.290kg,45l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-kia-sorento-sorento-1-6-t-gdi-hev-drive-4x2-233-suv-y-4x4-automatico-2023-125372,"Kia Sorento
        1.6 T-GDi HEV Drive 4x2",30490,28990.0,2023,103.184 km,233 CV,Automático,Híbrido,Delantera,193km/h,"4,81m","1,90m","1,70m",1.783kg,67l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-opel-corsa-corsa-1-2t-xhl-s-s-edition-100-100-compacto-manual-2021-125757,"Opel Corsa
        1.2T XHL S/S Edition 100",9890,8990.0,2021,72.282 km,100 CV,Manual,Gasolina,Delantera,188km/h,"4,06m","1,77m","1,44m",1.165kg,44l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ford-focus-focus-1-6-ti-vct-trend-plus-powershift-125-compacto-automatico-2017-125818,"Ford Focus
        1.6 TI-VCT Trend+ Powershift",10290,9790.0,2017,100.648 km,125 CV,Automático,Gasolina,Delantera,-km/h,"4,36m","1,82m","1,48m",1.235kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-land-rover-range-rover-evoque-range-rover-evoque-2-0d-mhev-s-awd-aut-150-150-suv-y-4x4-automatico-2020-124405,"Land Rover Range Rover Evoque
        2.0D MHEV S AWD Aut. 150",20590,18690.0,2020,118.899 km,150 CV,Automático,Mild hybrid,4x4,196km/h,"4,37m","2,00m","1,65m",1.891kg,67l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-sandero-sandero-1-0-stepway-essential-55kw-75-compacto-manual-2019-126392,"Dacia Sandero
        1.0 Stepway Essential",9690,9190.0,2019,64.355 km,75 CV,Manual,Gasolina,Delantera,-km/h,"4,06m","1,73m","1,52m",969kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-partner-partner-1-5-bluehdi-s-and-s-standard-600kg-100-100-furgoneta-manual-2024-126569,"Peugeot Partner
        1.5 BlueHDI S&S Standard 600kg 100",17990,16390.0,2024,52.167 km,100 CV,Manual,Diésel,Delantera,164km/h,"4,40m","2,11m","1,86m",,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-golf-golf-1-5-tsi-mas-85kw-116-compacto-manual-2025-126247,"Volkswagen Golf
        1.5 TSI Más",22990,20890.0,2025,34.686 km,116 CV,Manual,Gasolina,Delantera,214km/h,"4,28m","1,79m","1,46m",1.315kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-grand-c4-spacetourer-1-5bluehdi-s-and-s-live-130-130-monovolumen-manual-2018-126203,"Citroen C4
        Grand C4 Spacetourer 1.5BlueHDI S&S Live 130",11890,11290.0,2018,122.600 km,130 CV,Manual,Diésel,Delantera,198km/h,"4,60m","1,83m","1,64m",1.505kg,55l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-tiguan-tiguan-1-5-tsi-r-line-dsg-110kw-150-suv-y-4x4-automatico-2020-126014,"Volkswagen Tiguan
        1.5 TSI R-Line DSG",24990,22690.0,2020,105.578 km,150 CV,Automático,Gasolina,Delantera,203km/h,"4,51m","1,84m","1,68m",1.510kg,58l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-clase-glc-glc-200d-4matic-9g-tronic-163-suv-y-4x4-automatico-2021-125938,"Mercedes Clase GLC
        GLC 200d 4Matic 9G-Tronic",38890,36990.0,2022,43.904 km,163 CV,Automático,Diésel,4x4,205km/h,"4,66m","1,89m","1,64m",1.835kg,66l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-1-120da-163-compacto-automatico-2025-125525,"BMW Serie 1
        120dA",30490,28990.0,2025,31.124 km,150 CV,Automático,Diésel,Delantera,222km/h,"4,36m","1,80m","1,46m",1.495kg,49l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-sandero-sandero-stepway-tce-essential-67kw-91-compacto-manual-2023-126472,"Dacia Sandero
        Stepway TCe Essential",13490,12290.0,2023,45.714 km,91 CV,Manual,Gasolina,Delantera,172km/h,"4,10m","1,85m","1,54m",1.077kg,50l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-2-0tdi-sport-edition-88kw-120-suv-y-4x4-manual-2018-126262,"Audi Q3
        2.0TDI Sport edition",20590,19590.0,2018,62.121 km,120 CV,Manual,Diésel,Delantera,190km/h,"4,39m","1,83m","1,59m",1.560kg,64l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-peugeot-boxer-boxer-plataforma-cabina-2-2bluehdi-435-l3-s-and-s-140-140-furgoneta-manual-2020-125250,"Peugeot Boxer
        Plataforma Cabina 2.2BlueHDI 435 L3 S&S 140",19990,18190.0,2020,129.459 km,140 CV,Manual,Diésel,Delantera,-km/h,"5,84m","2,05m","2,15m",1.835kg,90l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-clase-glb-glb-200d-8g-dct-150-suv-y-4x4-automatico-2022-126013,"Mercedes Clase GLB
        GLB 200d 8G-DCT",35490,32290.0,2022,49.962 km,150 CV,Automático,Diésel,Delantera,204km/h,"4,63m","1,83m","1,66m",1.700kg,52l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-mercedes-clase-glb-glb-200d-8g-dct-150-suv-y-4x4-automatico-2022-126367,"Mercedes Clase GLB
        GLB 200d 8G-DCT",31490,29990.0,2022,111.946 km,150 CV,Automático,Diésel,Delantera,204km/h,"4,63m","1,83m","1,66m",1.700kg,52l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a1-a1-sportback-30-tfsi-adrenalin-s-tronic-110-compacto-automatico-2023-125827,"Audi A1
        Sportback 30 TFSI Adrenalin S tronic",21990,19990.0,2023,58.275 km,110 CV,Automático,Gasolina,Delantera,203km/h,"4,03m","1,74m","1,43m",1.200kg,40l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-volkswagen-caddy-caddy-furgon-2-0tdi-business-4m-90kw-122-furgoneta-manual-2020-125952,"Volkswagen Caddy
        Furgón 2.0TDI Business 4M",15990,14590.0,2020,100.650 km,122 CV,Manual,Diésel,4x4,178km/h,"4,41m","1,79m","1,91m",1.593kg,60l
https://www.clicars.com/coches-segunda-mano-ocasion/comprar-seat-arona-arona-1-0-tgi-s-and-s-fr-90-90-suv-y-4x4-manual-2019-123656,"SEAT Arona
        1.0 TGI S&S FR 90",11990,11390.0,2019,102.361 km,90 CV,Manual,Gnc,Delantera,178km/h,"4,14m","1,78m","1,55m",1.305kg,40l
