iter	Passed	Remaining
814	50255	42238
815	50315	42176
816	50372	42111
817	50431	42046
818	50488	41981
819	50546	41916
820	50615	41861
821	50668	41792
822	50731	41731
823	50788	41666
824	50845	41600
825	50914	41545
826	50974	41482
827	51032	41417
828	51087	41350
829	51149	41289
830	51206	41224
831	51264	41159
832	51324	41096
833	51385	41034
834	51445	40971
835	51500	40904
836	51557	40839
837	51613	40773
838	51669	40707
839	51725	40641
840	51781	40575
841	51836	40508
842	51890	40441
843	51947	40376
844	52005	40311
845	52062	40246
846	52119	40181
847	52171	40112
848	52223	40044
849	52271	39972
850	52327	39906
851	52383	39841
852	52444	39778
853	52502	39714
854	52555	39647
855	52614	39583
856	52672	39519
857	52728	39454
858	52782	39387
859	52839	39322
860	52897	39258
861	52955	39194
862	53006	39124
863	53061	39059
864	53122	38997
865	53180	38933
866	53234	38866
867	53291	38802
868	53343	38734
869	53397	38667
870	53448	38598
871	53506	38534
872	53570	38474
873	53633	38415
874	53694	38352
875	53761	38295
876	53826	38236
877	53883	38172
878	53943	38110
879	53999	38044
880	54061	37984
881	54119	37920
882	54183	37861
883	54245	37799
884	54312	37742
885	54373	37680
886	54434	37619
887	54496	37558
888	54555	37495
889	54612	37430
890	54673	37369
891	54731	37305
892	54787	37240
893	54841	37174
894	54896	37108
895	54950	37042
896	55007	36978
897	55068	36916
898	55129	36855
899	55195	36796
900	55266	36742
901	55326	36680
902	55387	36618
903	55444	36553
904	55517	36500
905	55572	36434
906	55628	36369
907	55684	36305
908	55737	36238
909	55795	36175
910	55854	36112
911	55914	36050
912	55969	35984
913	56022	35917
914	56079	35853
915	56139	35791
916	56194	35726
917	56252	35663
918	56314	35602
919	56371	35538
920	56428	35474
921	56484	35410
922	56541	35346
923	56599	35282
924	56666	35225
925	56730	35165
926	56785	35100
927	56837	35033
928	56895	34970
929	56954	34907
930	57007	34841
931	57057	34773
932	57113	34709
933	57168	34643
934	57234	34585
935	57295	34524
936	57358	34463
937	57416	34400
938	57477	34339
939	57541	34280
940	57595	34214
941	57650	34149
942	57710	34087
943	57765	34022
944	57829	33963
945	57884	33898
946	57962	33847
947	58024	33786
948	58080	33722
949	58139	33659
950	58194	33594
951	58253	33532
952	58332	33481
953	58394	33420
954	58456	33359
955	58518	33299
956	58575	33235
957	58638	33175
958	58693	33110
959	58753	33049
960	58817	32989
961	58880	32928
962	58936	32865
963	58997	32803
964	59058	32742
965	59124	32683
966	59184	32621
